"","id","minute","result","X","Y","xG","player","h_a","player_id","situation","season","shotType","match_id","h_team","a_team","h_goals","a_goals","date","player_assisted","lastAction"
"974",320029,52,"MissedShots",0.731999969482422,0.783000030517578,0.0160500295460224,"Bastian Oczipka","h",285,"OpenPlay",2019,"LeftFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Amine Harit","Pass"
"975",320030,55,"MissedShots",0.881999969482422,0.545999984741211,0.0455581769347191,"Weston McKennie","h",5360,"OpenPlay",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Bastian Oczipka","Chipped"
"976",320032,62,"MissedShots",0.94,0.497000007629395,0.0819357484579086,"Guido Burgstaller","h",5302,"FromCorner",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,NA,"None"
"977",320036,76,"SavedShot",0.878000030517578,0.572999992370606,0.109232679009438,"Omar Mascarell","h",2456,"OpenPlay",2019,"LeftFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Daniel Caligiuri","Pass"
"978",320038,78,"SavedShot",0.755,0.560999984741211,0.0251275990158319,"Mark Uth","h",88,"OpenPlay",2019,"LeftFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Guido Burgstaller","Pass"
"979",320040,83,"MissedShots",0.906999969482422,0.445999984741211,0.0436400286853313,"Mark Uth","h",88,"OpenPlay",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,NA,"None"
"980",320042,85,"MissedShots",0.845,0.372999992370605,0.06470937281847,"Amine Harit","h",5717,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Omar Mascarell","Pass"
"981",320043,86,"SavedShot",0.735,0.425,0.0201766528189182,"Ahmed Kutucu","h",7309,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Mark Uth","Pass"
"982",320044,88,"Goal",0.830999984741211,0.370999984741211,0.0426206924021244,"Amine Harit","h",5717,"SetPiece",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Jonjoe Kenny","Pass"
"983",320014,15,"BlockedShot",0.879000015258789,0.728000030517578,0.0385831817984581,"Jean-Paul Boëtius","a",7107,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Ádám Szalai","Pass"
"984",320015,18,"BlockedShot",0.803000030517578,0.509000015258789,0.0467876866459846,"Edimilson Fernandes","a",1673,"OpenPlay",2019,"LeftFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,NA,"None"
"985",320016,19,"BlockedShot",0.899000015258789,0.440999984741211,0.0489653460681438,"Moussa Niakhate","a",5989,"FromCorner",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Daniel Brosinski","Cross"
"986",320017,19,"MissedShots",0.714000015258789,0.505,0.0139348329976201,"Pierre Kunde","a",7073,"FromCorner",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,NA,"None"
"987",320023,31,"MissedShots",0.885,0.525999984741211,0.0688932687044144,"Ádám Szalai","a",360,"SetPiece",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Daniel Brosinski","Cross"
"988",320024,32,"BlockedShot",0.84,0.53,0.0803314968943596,"Danny Latza","a",43,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Ádám Szalai","Pass"
"989",320028,49,"MissedShots",0.916999969482422,0.420999984741211,0.0314194709062576,"Danny Latza","a",43,"OpenPlay",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Aarón Martín","Aerial"
"990",320031,56,"BlockedShot",0.861999969482422,0.632999992370605,0.0717375501990318,"Robin Quaison","a",1275,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Robin Zentner","Pass"
"991",320033,66,"MissedShots",0.911999969482422,0.500999984741211,0.313258022069931,"Ádám Szalai","a",360,"SetPiece",2019,"Head",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Aarón Martín","Cross"
"992",320034,70,"MissedShots",0.851999969482422,0.384000015258789,0.0590500645339489,"Edimilson Fernandes","a",1673,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Jean-Paul Boëtius","Pass"
"993",320035,73,"Goal",0.851999969482422,0.632999992370605,0.0630865097045898,"Karim Onisiwo","a",2631,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Jean-Paul Boëtius","Pass"
"994",320037,77,"SavedShot",0.735,0.477999992370605,0.0179226826876402,"Karim Onisiwo","a",2631,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Alexandru Maxim","TakeOn"
"995",320039,80,"MissedShots",0.829000015258789,0.500999984741211,0.0800489634275436,"Jean-Paul Boëtius","a",7107,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Bote Baku","Pass"
"996",320041,84,"SavedShot",0.800999984741211,0.482000007629395,0.0511321872472763,"Bote Baku","a",6708,"OpenPlay",2019,"RightFoot",12439,"Schalke 04","Mainz 05",2,1,2019-09-20 18:30:00,"Jean-Paul Boëtius","Pass"
"997",320340,9,"Goal",0.921999969482422,0.602000007629395,0.336792409420013,"Javairo Dilrosun","h",7122,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Marvin Plattenhardt","TakeOn"
"998",320349,50,"MissedShots",0.914000015258789,0.550999984741211,0.0471398383378983,"Niklas Stark","h",418,"SetPiece",2019,"Head",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Marvin Plattenhardt","Aerial"
"999",320350,51,"Goal",0.896999969482422,0.39,0.113904155790806,"Marius Wolf","h",2693,"OpenPlay",2019,"RightFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Javairo Dilrosun","Pass"
"1000",320355,66,"MissedShots",0.895999984741211,0.497000007629395,0.0205724015831947,"Marko Grujic","h",1669,"FromCorner",2019,"Head",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Marvin Plattenhardt","Aerial"
"1001",320358,80,"SavedShot",0.885999984741211,0.629000015258789,0.342349588871002,"Marko Grujic","h",1669,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Vladimir Darida","Pass"
"1002",320359,84,"SavedShot",0.875999984741211,0.534000015258789,0.122414104640484,"Vladimir Darida","h",27,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Marvin Plattenhardt","Pass"
"1003",320338,3,"MissedShots",0.685999984741211,0.306000003814697,0.011057086288929,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Ben Zolinski","Pass"
"1004",320339,4,"MissedShots",0.819000015258789,0.246000003814697,0.0232323408126831,"Mohamed Dräger","a",6476,"OpenPlay",2019,"RightFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Ben Zolinski","LayOff"
"1005",320341,12,"SavedShot",0.929000015258789,0.372999992370605,0.13724859058857,"Sebastian Vasiliadis","a",7797,"SetPiece",2019,"Head",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Cauly Oliveira Souza","Cross"
"1006",320342,26,"BlockedShot",0.915,0.617000007629395,0.0693986564874649,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,NA,"None"
"1007",320343,26,"SavedShot",0.96,0.67,0.0548278950154781,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,NA,"Rebound"
"1008",320344,26,"BlockedShot",0.920999984741211,0.599000015258789,0.0918367654085159,"Ben Zolinski","a",7802,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,NA,"Rebound"
"1009",320345,33,"MissedShots",0.724000015258789,0.605,0.0162274874746799,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"RightFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Sven Michel","Pass"
"1010",320346,37,"BlockedShot",0.805999984741211,0.359000015258789,0.0362184271216393,"Mohamed Dräger","a",6476,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Uwe Hünemeier","Pass"
"1011",320347,41,"SavedShot",0.786999969482422,0.467000007629395,0.0384038500487804,"Sven Michel","a",7799,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Ben Zolinski","Pass"
"1012",320348,46,"MissedShots",0.925999984741211,0.671999969482422,0.0616250410676003,"Christopher Antwi-Adjei","a",7798,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Ben Zolinski","Pass"
"1013",320351,53,"Goal",0.965999984741211,0.465999984741211,0.595591425895691,"Ben Zolinski","a",7802,"OpenPlay",2019,"RightFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Mohamed Dräger","Cross"
"1014",320352,54,"SavedShot",0.820999984741211,0.430999984741211,0.0595603734254837,"Cauly Oliveira Souza","a",7801,"OpenPlay",2019,"RightFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Ben Zolinski","Pass"
"1015",320353,56,"SavedShot",0.971999969482422,0.569000015258789,0.532061159610748,"Sven Michel","a",7799,"OpenPlay",2019,"RightFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Sebastian Vasiliadis","Pass"
"1016",320354,58,"SavedShot",0.738000030517578,0.33,0.0137244407087564,"Sebastian Vasiliadis","a",7797,"OpenPlay",2019,"RightFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Mohamed Dräger","BallTouch"
"1017",320356,66,"SavedShot",0.94,0.703000030517578,0.0543842054903507,"Ben Zolinski","a",7802,"OpenPlay",2019,"LeftFoot",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Jamilu Collins","Pass"
"1018",320357,77,"MissedShots",0.883000030517578,0.562999992370605,0.0517018400132656,"Abdelhamid Sabiri","a",6296,"OpenPlay",2019,"Head",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Kai Pröger","Cross"
"1019",320360,90,"MissedShots",0.884000015258789,0.360999984741211,0.00743355555459857,"Uwe Hünemeier","a",4258,"SetPiece",2019,"Head",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Marlon Ritter","Aerial"
"1020",320361,94,"MissedShots",0.921999969482422,0.582000007629395,0.0504828616976738,"Uwe Hünemeier","a",4258,"SetPiece",2019,"Head",12440,"Hertha Berlin","Paderborn",2,1,2019-09-21 13:30:00,"Sebastian Vasiliadis","HeadPass"
"1021",320308,2,"SavedShot",0.843000030517578,0.582000007629395,0.0403154902160168,"Nils Petersen","h",4248,"OpenPlay",2019,"LeftFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Christian Günter","Cross"
"1022",320309,4,"MissedShots",0.906999969482422,0.308999996185303,0.0125067131593823,"Nicolas Höfler","h",4250,"SetPiece",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"None"
"1023",320312,14,"SavedShot",0.961999969482422,0.462000007629395,0.488713681697845,"Robin Koch","h",6273,"FromCorner",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Christian Günter","Cross"
"1024",320313,14,"SavedShot",0.895,0.460999984741211,0.111933261156082,"Mike Frantz","h",4246,"FromCorner",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"Rebound"
"1025",320315,22,"BlockedShot",0.909000015258789,0.665999984741211,0.0730633065104485,"Christian Günter","h",4243,"OpenPlay",2019,"LeftFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Lucas Höler","Pass"
"1026",320316,22,"Goal",0.919000015258789,0.700999984741211,0.0445904806256294,"Lucas Höler","h",6475,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"Rebound"
"1027",320324,62,"BlockedShot",0.955999984741211,0.545,0.129601433873177,"Robin Koch","h",6273,"FromCorner",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Vincenzo Grifo","Cross"
"1028",320325,62,"MissedShots",0.85,0.415,0.0137152355164289,"Lucas Höler","h",6475,"FromCorner",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"Aerial"
"1029",320327,68,"MissedShots",0.873000030517578,0.572000007629395,0.0620757564902306,"Nils Petersen","h",4248,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Christian Günter","Cross"
"1030",320328,68,"MissedShots",0.748000030517578,0.716999969482422,0.0156846307218075,"Christian Günter","h",4243,"OpenPlay",2019,"LeftFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Janik Haberer","Pass"
"1031",320330,85,"ShotOnPost",0.860999984741211,0.532999992370605,0.364523023366928,"Nicolas Höfler","h",4250,"OpenPlay",2019,"LeftFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Janik Haberer","Pass"
"1032",320331,86,"BlockedShot",0.75,0.539000015258789,0.0240748077630997,"Vincenzo Grifo","h",5266,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Nicolas Höfler","Pass"
"1033",320332,87,"BlockedShot",0.873000030517578,0.713000030517578,0.0285663399845362,"Gian-Luca Waldschmidt","h",294,"FromCorner",2019,"LeftFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"None"
"1034",320333,87,"BlockedShot",0.785,0.412999992370605,0.0351805351674557,"Janik Haberer","h",4271,"FromCorner",2019,"LeftFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"Rebound"
"1035",320334,87,"ShotOnPost",0.956999969482422,0.4,0.241086095571518,"Nils Petersen","h",4248,"FromCorner",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"None"
"1036",320335,88,"BlockedShot",0.870999984741211,0.73,0.03151860460639,"Vincenzo Grifo","h",5266,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Nicolas Höfler","Pass"
"1037",320337,93,"SavedShot",0.729000015258789,0.661999969482422,0.0431456342339516,"Vincenzo Grifo","h",5266,"DirectFreekick",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"Standard"
"1038",320310,7,"MissedShots",0.92,0.67,0.0665498301386833,"Florian Niederlechner","a",306,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"André Hahn","Pass"
"1039",320311,9,"MissedShots",0.749000015258789,0.44,0.0140251833945513,"Stephan Lichtsteiner","a",1303,"SetPiece",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"None"
"1040",320314,18,"MissedShots",0.900999984741211,0.273999996185303,0.0337302684783936,"Florian Niederlechner","a",306,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"André Hahn","Pass"
"1041",320317,38,"Goal",0.913000030517578,0.549000015258789,0.476666510105133,"Florian Niederlechner","a",306,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Jan Morávek","Throughball"
"1042",320318,42,"MissedShots",0.733000030517578,0.530999984741211,0.0179225970059633,"Jan Morávek","a",367,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"BallTouch"
"1043",320319,47,"MissedShots",0.891999969482422,0.57,0.0292966291308403,"Tin Jedvaj","a",417,"SetPiece",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Philipp Max","Pass"
"1044",320320,50,"SavedShot",0.790999984741211,0.394000015258789,0.0342350676655769,"Alfred Finnbogason","a",2655,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Florian Niederlechner","Pass"
"1045",320321,50,"MissedShots",0.915,0.477999992370605,0.0584213025867939,"André Hahn","a",412,"OpenPlay",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"Aerial"
"1046",320322,59,"BlockedShot",0.763000030517578,0.360999984741211,0.0235048420727253,"Alfred Finnbogason","a",2655,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Florian Niederlechner","Pass"
"1047",320323,60,"MissedShots",0.830999984741211,0.337000007629395,0.0259927324950695,"André Hahn","a",412,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Philipp Max","Pass"
"1048",320326,65,"MissedShots",0.929000015258789,0.474000015258789,0.0619381256401539,"Ruben Vargas","a",7810,"FromCorner",2019,"Head",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"None"
"1049",320329,83,"MissedShots",0.761999969482422,0.415,0.0227457322180271,"Reece Oxford","a",543,"OpenPlay",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,"Michael Gregoritsch","Pass"
"1050",320336,91,"BlockedShot",0.769000015258789,0.525,0.0199167374521494,"Marco Richter","a",6357,"SetPiece",2019,"RightFoot",12441,"Freiburg","Augsburg",1,1,2019-09-21 13:30:00,NA,"None"
"1051",320269,1,"MissedShots",0.801999969482422,0.231000003814697,0.0201287716627121,"Benjamin Pavard","h",3363,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Serge Gnabry","Pass"
"1052",320270,2,"Goal",0.861999969482422,0.46,0.380650043487549,"Robert Lewandowski","h",227,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Joshua Kimmich","Throughball"
"1053",320272,4,"BlockedShot",0.881999969482422,0.342000007629395,0.0841467902064323,"Serge Gnabry","h",993,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Corentin Tolisso","Pass"
"1054",320273,4,"BlockedShot",0.805999984741211,0.614000015258789,0.0274713393300772,"Philippe Coutinho","h",488,"FromCorner",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"None"
"1055",320274,13,"ShotOnPost",0.801999969482422,0.741999969482422,0.0595072954893112,"Philippe Coutinho","h",488,"DirectFreekick",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"Standard"
"1056",320275,17,"BlockedShot",0.935999984741211,0.678000030517578,0.0840789601206779,"Ivan Perisic","h",448,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"TakeOn"
"1057",320276,17,"MissedShots",0.911999969482422,0.539000015258789,0.030708771198988,"Ivan Perisic","h",448,"FromCorner",2019,"Head",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Joshua Kimmich","Aerial"
"1058",320277,19,"BlockedShot",0.885999984741211,0.357000007629395,0.09214798361063,"Serge Gnabry","h",993,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Joshua Kimmich","Pass"
"1059",320279,33,"MissedShots",0.843000030517578,0.69,0.0457758978009224,"Ivan Perisic","h",448,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Philippe Coutinho","Pass"
"1060",320283,42,"BlockedShot",0.911999969482422,0.337999992370605,0.0786054134368896,"Philippe Coutinho","h",488,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"None"
"1061",320285,46,"MissedShots",0.958000030517578,0.663000030517578,0.528757691383362,"Robert Lewandowski","h",227,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Philippe Coutinho","TakeOn"
"1062",320286,46,"BlockedShot",0.875,0.560999984741211,0.112610064446926,"Serge Gnabry","h",993,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Ivan Perisic","Pass"
"1063",320287,47,"MissedShots",0.735999984741211,0.517999992370605,0.0247209183871746,"Jérôme Boateng","h",220,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Corentin Tolisso","Pass"
"1064",320288,47,"Goal",0.915999984741211,0.515999984741211,0.0434089712798595,"Robert Lewandowski","h",227,"FromCorner",2019,"Head",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Joshua Kimmich","Aerial"
"1065",320290,57,"MissedShots",0.955999984741211,0.302999992370605,0.0872821807861328,"Serge Gnabry","h",993,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Niklas Süle","Chipped"
"1066",320291,61,"Goal",0.885,0.5,0.75777667760849,"Philippe Coutinho","h",488,"Penalty",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"Standard"
"1067",320292,64,"ShotOnPost",0.775999984741211,0.700999984741211,0.0200648196041584,"Joshua Kimmich","h",223,"FromCorner",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Philippe Coutinho","Pass"
"1068",320296,70,"BlockedShot",0.789000015258789,0.679000015258789,0.024073014035821,"Robert Lewandowski","h",227,"FromCorner",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Philippe Coutinho","Pass"
"1069",320297,72,"Goal",0.855999984741211,0.650999984741211,0.109792560338974,"Ivan Perisic","h",448,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Philippe Coutinho","Pass"
"1070",320299,75,"BlockedShot",0.878000030517578,0.622999992370605,0.0797374323010445,"Philippe Coutinho","h",488,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Ivan Perisic","BallRecovery"
"1071",320300,75,"SavedShot",0.819000015258789,0.646999969482422,0.0263440255075693,"Corentin Tolisso","h",3603,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"Rebound"
"1072",320302,77,"BlockedShot",0.795999984741211,0.291000003814697,0.0214497596025467,"Michaël Cuisance","h",6148,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"None"
"1073",320303,78,"MissedShots",0.875,0.693000030517578,0.0520572811365128,"Thomas Müller","h",224,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"None"
"1074",320304,79,"MissedShots",0.954000015258789,0.649000015258789,0.107598885893822,"Thomas Müller","h",224,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Philippe Coutinho","Chipped"
"1075",320305,83,"MissedShots",0.760999984741211,0.442999992370605,0.0267142783850431,"Thomas Müller","h",224,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Philippe Coutinho","Pass"
"1076",320271,3,"MissedShots",0.815,0.700999984741211,0.0242752190679312,"Florian Kainz","a",5231,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Jhon Córdoba","Chipped"
"1077",320278,31,"BlockedShot",0.720999984741211,0.520999984741211,0.0185287203639746,"Florian Kainz","a",5231,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Ellyes Skhiri","Pass"
"1078",320280,36,"MissedShots",0.883000030517578,0.313999996185303,0.0422312021255493,"Jhon Córdoba","a",48,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Florian Kainz","Chipped"
"1079",320281,38,"BlockedShot",0.875999984741211,0.474000015258789,0.069422259926796,"Jhon Córdoba","a",48,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Kingsley Schindler","Cross"
"1080",320282,40,"SavedShot",0.716999969482422,0.54,0.0474133118987083,"Florian Kainz","a",5231,"DirectFreekick",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"Standard"
"1081",320284,43,"MissedShots",0.923000030517578,0.292999992370605,0.0693120211362839,"Jhon Córdoba","a",48,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Marco Höger","Pass"
"1082",320289,49,"BlockedShot",0.721999969482422,0.637000007629395,0.0118356281891465,"Florian Kainz","a",5231,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Dominick Drexler","Pass"
"1083",320293,68,"MissedShots",0.839000015258789,0.59,0.0592402033507824,"Ellyes Skhiri","a",3347,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Jonas Hector","CornerAwarded"
"1084",320294,68,"MissedShots",0.915,0.66,0.0534623451530933,"Jhon Córdoba","a",48,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Ellyes Skhiri","None"
"1085",320295,69,"MissedShots",0.853000030517578,0.524000015258789,0.0863833352923393,"Ellyes Skhiri","a",3347,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Jhon Córdoba","Pass"
"1086",320298,74,"BlockedShot",0.823000030517578,0.232999992370605,0.060601718723774,"Jonas Hector","a",131,"DirectFreekick",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"Standard"
"1087",320301,76,"BlockedShot",0.820999984741211,0.504000015258789,0.0698710829019547,"Simon Terodde","a",6090,"OpenPlay",2019,"RightFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,"Jonas Hector","Pass"
"1088",320306,89,"SavedShot",0.811999969482422,0.632999992370605,0.0800866335630417,"Rafael Czichos","a",7786,"OpenPlay",2019,"LeftFoot",12442,"Bayern Munich","FC Cologne",4,0,2019-09-21 13:30:00,NA,"BallRecovery"
